area_id,population,location_urban,location_rural,hh_size1,hh_size2,hh_size3,hh_size4,m_0_to_30,f_0_to_30,m_30_to_60,f_30_to_60,m_gt_60,f_gt_60,edu_non,edu_low,edu_middle,edu_high
d3432,273,0,273,63,202,2,28,11,7,172,167,75,69,66,267,158,10
d3433,255,0,255,66,179,4,29,8,9,159,147,77,65,58,250,145,12
d3434,257,257,0,80,152,8,82,69,66,144,161,25,25,28,123,299,40
d3435,253,0,253,65,179,5,17,15,2,144,137,77,80,59,236,156,4
d3436,305,0,305,75,228,2,0,16,20,187,153,78,83,37,199,273,28
d3437,263,263,0,88,147,12,77,68,60,165,155,24,23,29,115,291,60
d3438,269,269,0,93,133,25,89,95,104,138,138,28,20,23,78,347,75
d3439,242,242,0,63,152,9,80,56,62,166,143,21,26,28,122,283,41
d3440,295,295,0,122,153,7,56,81,97,167,120,21,19,29,86,301,89
d3441,312,312,0,139,162,5,27,29,34,180,169,51,42,58,207,225,15
d3442,288,0,288,83,204,0,4,16,10,182,181,55,51,38,190,242,25
d3443,285,285,0,115,142,10,82,75,62,148,165,33,28,34,123,303,51
d3444,302,0,302,81,216,4,4,16,13,201,175,66,58,49,210,245,25
d3445,281,281,0,110,126,19,112,101,94,136,157,21,22,26,84,354,67
d3446,271,0,271,74,189,3,20,7,7,144,174,65,84,42,265,159,15
d3447,302,0,302,121,176,2,14,10,5,106,130,128,114,51,177,234,31
d3448,260,260,0,103,117,15,110,82,94,133,142,25,16,29,88,308,67
d3449,274,0,274,73,191,3,32,8,15,151,165,80,77,61,252,175,8
d3450,286,0,286,74,200,6,26,17,11,179,164,81,66,65,267,174,12
d3451,319,319,0,139,171,1,35,25,35,188,167,50,54,65,206,226,22
d3452,270,0,270,69,186,6,42,9,14,162,171,68,77,62,279,153,7
d3453,294,294,0,126,131,20,75,95,82,131,170,23,22,29,73,342,79
d3454,192,192,0,32,76,33,231,133,138,98,89,27,29,6,61,365,82
d3455,300,300,0,104,177,8,48,70,76,172,156,25,31,29,122,312,67
d3456,267,0,267,61,197,3,27,15,14,154,162,74,72,46,281,153,11
d3457,263,263,0,106,128,14,72,84,94,130,141,13,14,24,68,310,74
d3458,280,280,0,91,167,9,59,68,76,163,159,25,20,29,110,329,43
d3459,293,0,293,73,217,1,9,12,6,189,180,59,73,47,186,260,26
d3460,266,266,0,119,113,11,109,85,90,134,146,12,20,24,70,316,77
d3461,279,279,0,103,142,14,90,82,97,131,170,17,22,24,85,344,66
d3462,301,0,301,97,199,2,13,6,15,190,169,71,63,30,202,248,34
d3463,345,345,0,166,175,2,9,41,40,165,186,39,60,60,215,239,17
d3464,259,259,0,82,155,4,77,60,55,163,159,21,23,40,107,287,47
d3465,256,256,0,76,163,7,44,54,64,134,170,25,20,40,101,279,47
d3466,256,256,0,82,148,16,41,79,66,154,127,22,19,29,98,298,42
d3467,275,275,0,114,123,11,123,96,87,148,145,18,22,24,85,334,73
d3468,259,259,0,91,126,19,101,82,91,146,145,18,19,30,83,307,81
d3469,272,272,0,100,149,7,78,59,65,162,162,30,19,36,126,302,33
d3470,296,296,0,109,163,9,67,76,80,170,162,24,17,35,121,314,59
d3471,302,302,0,128,163,7,19,37,30,172,159,48,48,76,200,206,12
d3472,287,0,287,118,166,1,10,3,1,114,108,128,109,52,179,204,28
d3473,269,269,0,90,158,8,59,60,81,143,169,22,14,37,106,294,52
d3474,293,293,0,124,135,17,73,82,102,147,144,27,16,26,87,340,65
d3475,302,302,0,117,179,4,8,32,43,171,148,59,42,67,202,209,17
d3476,330,330,0,147,176,4,12,30,34,191,164,54,50,81,201,222,19
d3477,292,292,0,105,165,11,53,75,65,174,148,29,30,34,125,314,48
d3478,296,0,296,94,199,1,11,11,8,190,174,54,69,33,186,267,20
d3479,276,0,276,76,191,3,30,7,10,147,180,70,83,58,261,159,19
d3480,267,267,0,116,122,12,78,88,100,114,132,26,14,28,72,307,67
d3481,271,271,0,95,138,17,94,88,94,137,158,23,16,18,77,333,88
d3482,275,0,275,66,198,3,37,9,10,176,152,79,82,69,258,177,4
d3483,263,0,263,68,182,4,41,13,11,158,155,82,66,61,247,163,14
d3484,309,0,309,112,193,1,15,8,10,117,111,143,127,36,184,270,26
d3485,287,0,287,64,213,5,24,13,15,171,177,78,75,55,284,178,12
d3486,331,331,0,127,194,3,31,38,26,182,192,65,52,70,225,241,19
d3487,274,274,0,80,170,7,79,74,77,168,156,27,18,32,136,286,66
d3488,290,0,290,75,205,3,31,11,12,167,158,93,84,64,301,147,13
d3489,199,199,0,33,108,20,170,106,104,118,98,29,24,7,47,353,72
d3490,288,0,288,69,209,4,26,18,10,174,170,73,80,56,292,158,19
d3491,288,0,288,103,180,2,13,11,12,101,114,118,126,40,189,222,31
d3492,311,0,311,130,176,3,9,3,8,91,134,127,137,46,187,243,24
d3493,271,271,0,73,171,7,88,65,91,164,156,22,26,39,110,331,44
d3494,263,263,0,110,123,10,90,101,73,140,129,20,13,35,65,308,68
d3495,298,0,298,132,163,1,9,12,6,90,112,128,122,44,155,232,39
d3496,264,264,0,105,124,12,104,89,89,133,150,16,16,27,86,312,68
d3497,320,320,0,145,167,4,16,26,45,162,161,65,48,72,216,197,22
d3498,300,0,300,90,207,2,4,9,13,194,168,65,65,26,207,246,35
d3499,312,312,0,127,179,1,20,30,28,189,167,42,52,69,199,225,15
d3500,319,0,319,145,168,2,16,7,8,107,112,129,140,41,175,252,35
d3501,294,0,294,84,206,2,8,10,21,189,180,55,55,36,211,243,20
d3502,224,224,0,63,136,13,58,62,68,126,137,24,15,29,95,269,39
d3503,314,314,0,134,141,19,86,101,99,158,154,21,26,34,82,351,92
d3504,265,265,0,88,141,14,99,83,90,161,132,24,21,30,84,328,69
d3505,222,222,0,47,107,31,158,121,115,109,107,30,30,3,61,376,72
d3506,249,0,249,57,184,1,33,18,14,146,149,62,72,57,242,149,13
d3507,271,271,0,92,150,12,76,80,81,160,153,12,18,28,77,322,77
d3508,261,261,0,86,155,5,65,51,63,162,150,24,26,43,104,293,36
d3509,266,0,266,71,188,2,21,10,7,150,165,76,66,57,261,146,10
d3510,272,0,272,65,197,5,21,11,7,164,159,80,74,71,257,158,9
d3511,178,178,0,35,74,35,154,114,98,92,86,25,27,4,58,295,85
d3512,277,277,0,121,127,11,81,91,80,146,134,17,21,30,85,311,63
d3513,253,253,0,75,157,11,42,62,63,151,137,25,26,39,110,266,49
d3514,273,273,0,110,127,12,105,83,83,138,156,19,26,36,79,320,70
d3515,258,0,258,60,186,5,31,13,8,158,155,75,69,57,256,157,8
d3516,325,0,325,133,189,3,0,11,7,123,112,143,124,35,184,268,33
d3517,265,265,0,99,132,13,92,99,74,136,145,21,19,39,78,308,69
d3518,277,277,0,112,134,9,99,73,92,157,144,21,19,34,76,311,85
d3519,280,280,0,96,160,9,65,65,79,162,145,24,33,34,98,332,44
d3520,288,288,0,102,158,11,77,74,69,165,165,32,23,39,111,324,54
d3521,204,204,0,35,109,16,188,91,123,117,93,31,34,9,56,341,83
d3522,279,0,279,69,200,4,27,10,13,175,172,66,72,61,271,165,11
d3523,277,0,277,111,159,2,21,6,8,123,102,116,101,37,164,227,28
d3524,272,272,0,88,159,8,78,87,59,146,161,24,31,32,116,304,56
d3525,290,290,0,99,170,6,70,72,68,173,161,27,26,45,118,317,47
d3526,207,207,0,35,96,27,209,133,113,107,99,28,37,7,73,362,75
d3527,291,0,291,82,202,4,15,7,15,177,161,77,76,64,265,171,13
d3528,273,0,273,76,187,2,37,10,11,162,170,68,72,47,263,176,7
d3529,296,0,296,94,196,5,4,10,13,180,152,88,62,50,277,172,6
d3530,312,312,0,135,170,4,14,26,25,165,173,48,64,62,210,209,20
d3531,259,259,0,92,139,14,63,83,95,142,123,13,19,30,78,287,80
d3532,309,0,309,119,183,5,8,6,11,112,124,135,120,48,189,232,39
d3533,272,272,0,86,166,9,50,60,63,177,139,26,30,32,128,285,50
d3534,285,285,0,97,168,7,58,70,80,146,163,30,23,44,105,301,62
d3535,274,274,0,86,166,7,66,63,63,151,166,39,23,41,125,294,45
d3536,274,0,274,72,190,5,31,13,7,150,159,79,90,51,267,171,9
d3537,288,0,288,98,178,3,40,8,11,144,134,100,106,58,299,144,2
d3538,203,203,0,40,94,31,164,104,120,93,105,34,29,10,55,355,65
d3539,284,284,0,117,136,11,91,92,89,152,134,21,25,21,85,337,70
d3540,291,291,0,121,162,5,13,19,29,135,185,48,57,81,182,189,21
d3541,260,260,0,94,135,15,80,78,86,145,133,27,20,27,87,309,66
d3542,319,0,319,139,175,1,17,12,7,103,141,122,124,49,180,256,24
d3543,282,282,0,89,169,11,58,62,66,184,154,23,29,29,124,307,58
d3544,304,304,0,125,175,3,4,24,27,182,159,54,42,67,192,213,16
d3545,270,270,0,84,165,9,53,79,60,156,168,14,17,37,112,293,52
d3546,267,0,267,62,195,6,17,14,13,175,132,75,78,59,260,153,15
d3547,257,257,0,109,117,10,91,81,77,131,124,22,29,37,90,279,58
d3548,304,304,0,117,178,5,19,33,21,159,191,48,55,57,206,222,22
d3549,272,272,0,109,130,17,71,100,84,127,148,19,13,27,74,319,71
d3550,265,0,265,57,200,5,14,9,12,143,174,78,70,56,263,159,8
d3551,278,278,0,99,150,9,92,77,75,168,152,22,24,38,118,312,50
d3552,292,0,292,82,204,2,16,15,13,181,167,60,76,45,183,259,25
d3553,308,0,308,137,170,1,0,9,4,106,102,133,126,39,179,237,25
d3554,267,267,0,107,127,16,80,83,106,130,134,19,17,25,80,305,79
d3555,294,0,294,85,200,3,26,10,7,158,178,75,92,69,277,165,9
d3556,248,0,248,53,183,4,36,15,11,124,166,75,76,49,259,152,7
d3557,261,261,0,97,137,6,97,68,60,161,152,21,24,47,108,289,42
d3558,267,0,267,67,191,5,17,6,8,152,174,65,76,68,260,144,9
d3559,290,0,290,117,160,6,31,9,6,127,129,100,115,64,266,154,2
d3560,279,0,279,97,169,6,32,9,6,117,139,115,99,71,261,152,1
d3561,293,0,293,82,199,3,39,10,5,168,175,78,92,50,295,171,12
d3562,274,0,274,83,189,2,0,12,16,170,159,54,56,23,183,239,22
d3563,270,0,270,54,206,3,32,15,11,168,160,79,74,51,273,172,11
d3564,304,0,304,115,185,4,0,10,3,112,114,125,133,49,175,240,33
d3565,327,0,327,145,180,1,4,10,8,128,118,140,108,34,200,235,43
d3566,263,0,263,73,177,4,42,12,8,166,158,68,69,51,270,150,10
d3567,273,0,273,74,187,5,32,11,11,160,147,87,79,76,265,142,12
d3568,266,266,0,106,125,14,96,78,78,139,142,32,25,37,86,316,55
d3569,294,294,0,117,157,10,44,74,79,151,161,26,14,34,113,296,62
d3570,278,0,278,70,198,3,34,8,8,150,164,94,85,58,275,162,14
d3571,253,253,0,95,119,19,89,92,75,140,131,18,23,32,83,295,69
d3572,331,331,0,152,172,1,29,25,37,190,154,58,64,71,242,199,16
d3573,293,0,293,97,192,3,4,10,14,167,177,58,68,39,180,253,22
d3574,287,0,287,101,176,5,21,10,4,127,131,90,127,61,263,165,0
d3575,308,0,308,137,163,4,19,9,9,113,120,125,118,48,172,243,31
d3576,332,332,0,140,187,2,13,38,31,178,173,56,57,64,246,214,9
d3577,286,0,286,83,196,1,27,7,9,149,118,122,100,66,287,152,0
d3578,292,292,0,104,163,11,60,75,76,163,170,16,23,46,122,302,53
d3579,255,0,255,66,187,0,11,16,15,162,142,55,61,47,168,213,23
d3580,281,0,281,82,183,8,36,5,7,146,145,108,97,69,294,144,1
d3581,313,0,313,97,211,2,15,12,14,183,209,64,58,41,207,254,38
d3582,322,322,0,138,179,0,20,34,40,170,166,63,43,70,217,207,22
d3583,271,0,271,66,199,1,22,14,10,153,177,68,67,70,244,164,11
d3584,285,0,285,110,165,3,32,8,10,124,126,103,110,79,269,132,1
d3585,280,0,280,72,194,1,53,10,8,173,186,79,60,62,268,176,10
d3586,308,308,0,149,154,4,5,30,21,168,159,43,53,67,190,197,20
d3587,270,0,270,74,186,6,18,13,13,166,162,47,81,52,257,160,13
d3588,272,0,272,63,207,1,6,11,10,155,147,82,81,40,262,170,14
d3589,298,298,0,103,173,8,61,58,73,170,181,27,25,35,115,324,60
d3590,193,193,0,33,88,29,189,115,123,89,105,25,28,8,64,342,71
d3591,307,307,0,144,153,6,19,24,27,178,151,55,52,62,214,196,15
d3592,278,0,278,66,204,5,12,18,14,153,154,81,81,58,287,143,13
d3593,206,206,0,40,102,31,148,117,107,110,94,26,31,7,42,364,72
d3594,276,276,0,94,156,13,56,67,81,155,153,16,29,27,110,308,56
d3595,262,262,0,94,130,13,108,84,93,131,153,18,22,20,88,322,71
d3596,344,0,344,152,187,1,17,13,11,122,127,149,124,43,226,240,37
d3597,295,0,295,103,186,3,16,13,11,178,159,60,79,38,196,240,26
d3598,242,242,0,82,115,16,126,78,75,161,125,22,25,29,83,304,70
d3599,320,0,320,143,171,4,8,9,7,121,120,129,119,45,172,254,34
d3600,279,279,0,87,173,5,61,61,71,161,162,21,33,39,124,288,58
d3601,295,295,0,109,168,8,46,55,62,166,186,22,24,32,152,289,42
d3602,282,0,282,75,202,3,8,12,14,183,177,60,50,35,196,248,17
d3603,312,0,312,148,162,0,9,2,11,115,106,132,115,44,177,236,24
d3604,286,0,286,79,199,2,27,17,11,165,202,76,39,42,198,237,33
d3605,286,286,0,121,136,12,78,88,80,141,155,19,24,35,89,317,66
d3606,323,0,323,144,174,4,4,9,9,107,96,150,137,49,187,245,27
d3607,281,0,281,73,199,3,27,10,8,182,155,73,79,65,261,171,10
d3608,331,331,0,146,177,2,28,33,37,172,175,60,57,68,227,221,18
d3609,328,328,0,132,190,3,12,31,27,183,180,47,65,81,232,203,17
d3610,261,261,0,99,121,23,79,87,97,137,127,24,17,35,78,314,62
d3611,264,264,0,85,150,13,68,76,76,128,158,25,29,29,110,295,58
d3612,344,344,0,155,182,4,13,41,29,188,178,54,54,83,218,229,14
d3613,253,0,253,61,186,0,28,8,6,147,151,76,73,56,246,145,14
d3614,261,261,0,78,158,9,72,59,63,163,157,28,23,36,103,317,37
d3615,299,299,0,114,159,11,62,71,65,169,168,27,27,35,116,313,63
d3616,268,0,268,80,183,1,18,9,7,151,184,53,63,31,194,226,16
d3617,300,300,0,127,168,3,9,25,28,169,160,52,47,79,184,195,23
d3618,256,0,256,58,182,6,42,7,13,161,150,82,69,49,265,152,16
d3619,303,303,0,113,185,4,4,25,24,175,164,60,51,71,191,214,23
d3620,281,0,281,59,215,4,14,7,9,168,179,64,88,51,290,165,9
d3621,284,284,0,96,167,8,58,79,61,147,172,28,25,38,115,298,61
d3622,275,275,0,93,156,13,53,67,56,158,179,17,20,37,111,290,59
d3623,248,248,0,97,114,16,99,71,92,132,139,21,17,26,90,290,66
d3624,296,0,296,119,171,0,25,10,3,109,99,135,130,38,189,228,31
d3625,255,0,255,67,176,4,35,9,9,162,159,66,61,50,276,131,9
d3626,301,0,301,80,217,2,10,16,16,184,176,71,67,47,195,257,31
d3627,206,206,0,36,91,38,182,139,125,85,112,31,22,14,58,368,74
d3628,304,304,0,109,168,15,53,64,67,177,175,28,32,38,113,329,63
d3629,260,260,0,84,153,10,57,72,61,155,142,24,23,28,118,282,49
d3630,331,0,331,147,183,1,0,6,13,125,115,130,127,47,184,248,37
d3631,261,0,261,63,189,5,17,10,12,139,171,80,61,50,270,147,6
d3632,265,265,0,77,165,9,62,65,73,152,161,26,19,40,118,289,49
d3633,279,279,0,96,158,9,71,71,60,163,169,23,24,45,125,280,60
d3634,267,267,0,98,148,8,58,67,55,143,155,28,28,38,113,277,48
d3635,297,297,0,128,163,1,20,23,32,160,165,49,48,80,195,184,18
d3636,281,281,0,110,133,19,83,93,99,130,150,20,24,28,82,310,96
d3637,280,280,0,92,163,11,62,84,70,154,154,25,26,38,122,299,54
d3638,328,328,0,147,176,4,6,23,21,183,186,56,48,81,202,220,14
d3639,280,0,280,77,193,1,41,14,13,167,174,78,61,54,265,178,10
d3640,247,0,247,63,169,4,48,14,8,147,154,69,69,53,251,150,7
d3641,278,278,0,90,161,12,66,72,70,138,186,28,20,28,118,313,55
d3642,270,0,270,97,164,2,30,18,4,121,126,89,103,49,273,138,1
d3643,286,286,0,118,158,0,47,18,28,151,180,48,56,60,198,206,17
d3644,268,0,268,65,195,3,23,9,17,177,168,66,50,31,195,235,26
d3645,269,0,269,69,190,3,32,9,14,159,154,83,71,57,265,154,14
d3646,203,203,0,26,101,27,218,125,132,111,108,33,18,12,66,371,78
d3647,273,273,0,96,149,8,93,78,79,150,158,26,20,30,123,310,48
d3648,299,299,0,102,182,7,34,63,79,180,151,26,22,44,122,305,50
d3649,296,296,0,130,129,21,71,93,96,133,153,26,21,27,74,331,90
d3650,330,330,0,146,176,2,26,34,31,180,167,62,56,73,207,241,9
d3651,298,298,0,134,159,2,13,26,29,144,173,45,54,56,197,197,21
d3652,271,271,0,75,167,15,61,77,66,162,161,26,23,34,124,309,48
d3653,282,0,282,80,197,3,8,10,12,170,179,56,64,39,208,228,16
d3654,271,271,0,89,157,9,73,50,70,166,160,27,30,26,134,301,42
d3655,293,0,293,129,158,2,18,6,11,111,105,112,124,38,177,232,22
d3656,278,0,278,76,195,5,10,12,12,183,161,60,63,32,194,234,31
d3657,275,0,275,79,193,1,8,9,11,180,157,63,56,32,166,249,29
d3658,270,0,270,106,150,4,43,5,6,134,121,96,99,55,264,141,1
d3659,311,311,0,145,161,3,9,32,36,164,151,51,51,61,192,212,20
d3660,268,268,0,96,130,19,104,91,73,177,137,16,23,25,81,331,80
d3661,325,325,0,150,163,7,21,29,29,162,176,55,67,76,201,229,12
d3662,339,339,0,163,170,2,18,46,19,195,155,63,49,86,197,227,17
d3663,302,0,302,130,171,1,0,5,8,100,94,123,145,43,161,250,21
d3664,269,269,0,90,154,11,63,59,68,175,150,18,24,27,103,314,50
d3665,280,0,280,62,203,5,45,5,14,181,179,73,76,55,266,186,21
d3666,274,274,0,110,131,10,105,92,89,138,148,21,19,33,74,320,80
d3667,276,276,0,105,147,16,37,64,70,145,155,30,20,35,119,286,44
d3668,297,0,297,97,194,2,22,11,11,161,167,84,79,56,278,166,13
d3669,290,290,0,107,158,8,71,66,73,162,158,28,31,31,121,319,47
d3670,287,0,287,92,189,2,16,9,13,155,197,51,67,36,171,250,35
d3671,291,291,0,95,182,5,42,65,71,157,163,31,29,40,124,300,52
d3672,274,0,274,94,167,4,38,2,7,144,117,103,105,56,256,164,2
d3673,286,0,286,85,192,3,27,6,11,164,175,78,71,57,279,158,11
d3674,280,280,0,101,154,12,57,61,71,168,156,24,22,37,108,314,43
d3675,312,312,0,145,165,1,5,31,32,166,155,49,50,66,207,194,16
d3676,263,263,0,88,146,13,75,68,91,154,140,25,16,27,91,306,70
d3677,272,272,0,93,155,7,77,88,69,138,152,29,25,33,107,300,61
d3678,286,286,0,107,163,5,48,62,54,164,173,29,14,37,120,292,47
d3679,278,278,0,105,140,16,75,97,92,142,144,19,14,29,88,315,76
d3680,271,271,0,105,131,19,70,82,82,147,145,13,25,24,72,317,81
d3681,259,259,0,93,143,9,61,53,68,150,145,27,24,27,105,292,43
d3682,283,0,283,97,174,5,31,5,4,132,128,113,109,52,278,159,2
d3683,294,294,0,99,171,12,54,70,69,171,172,27,22,23,131,316,61
d3684,286,286,0,110,169,0,29,24,31,154,169,50,49,77,176,208,16
d3685,286,0,286,83,194,4,20,5,6,186,160,79,67,60,281,153,9
d3686,280,0,280,77,199,1,13,16,14,150,189,57,65,35,170,257,29
d3687,282,282,0,106,144,14,80,89,84,132,169,26,16,35,80,331,70
d3688,293,0,293,84,203,2,19,17,15,155,189,68,71,38,182,271,24
d3689,271,271,0,113,125,12,92,78,85,141,147,24,16,32,97,289,73
d3690,298,0,298,102,178,10,33,8,8,147,150,122,86,65,302,153,1
d3691,262,262,0,83,153,10,71,68,70,158,160,21,13,36,109,296,49
d3692,266,0,266,65,187,5,43,12,13,142,165,83,82,58,252,178,9
d3693,314,314,0,149,160,2,15,29,17,158,175,49,62,64,183,232,11
d3694,322,0,322,139,178,2,15,9,13,110,103,143,138,37,192,257,30
d3695,281,0,281,106,169,0,26,5,8,100,122,125,110,33,177,233,27
d3696,276,0,276,99,164,5,34,3,10,144,136,95,88,59,277,139,1
d3697,334,334,0,150,178,2,18,36,27,181,167,61,58,70,223,213,24
d3698,317,317,0,140,171,3,15,41,27,168,146,61,63,78,203,202,23
d3699,287,0,287,111,173,0,15,9,6,106,98,130,123,41,182,229,20
d3700,302,0,302,90,209,0,13,19,11,193,166,64,68,44,189,262,26
d3701,296,0,296,90,205,0,4,15,5,188,174,61,61,29,214,242,19
d3702,284,284,0,121,131,13,89,93,97,132,145,22,22,38,89,322,62
d3703,203,203,0,31,101,33,170,112,114,104,121,22,29,11,53,366,72
d3704,277,0,277,77,190,4,28,4,11,176,162,68,76,59,268,158,12
d3705,259,0,259,49,205,1,17,12,9,180,153,60,65,68,234,167,10
d3706,285,285,0,117,162,4,9,28,29,158,155,47,45,74,180,191,17
d3707,284,284,0,126,151,1,25,33,26,153,148,50,46,51,204,188,13
d3708,324,0,324,129,193,1,4,18,17,123,100,127,137,45,200,249,28
d3709,212,212,0,47,97,29,173,122,104,105,101,32,37,9,58,356,78
d3710,281,0,281,79,195,3,18,5,12,172,179,76,52,44,197,230,25
d3711,284,0,284,79,198,4,15,3,7,170,162,87,73,63,249,180,10
d3712,283,0,283,73,199,4,32,15,10,156,158,91,85,53,279,170,13
d3713,260,260,0,96,122,16,117,105,79,154,117,27,23,29,89,319,68
d3714,301,0,301,131,165,1,17,10,5,107,118,115,126,32,176,235,38
d3715,268,0,268,73,184,6,21,13,10,154,131,75,97,55,267,146,12
d3716,250,250,0,77,151,8,59,61,66,147,141,21,26,29,111,271,51
d3717,257,0,257,75,181,0,4,14,13,160,141,61,52,32,168,221,20
d3718,292,292,0,103,161,13,66,70,65,169,167,26,33,31,128,303,68
d3719,321,321,0,143,171,3,19,37,33,157,183,49,54,76,219,194,24
d3720,289,0,289,102,178,3,25,6,5,141,119,101,120,65,257,167,3
d3721,250,250,0,82,145,9,63,59,58,141,151,20,33,27,112,270,53
d3722,283,283,0,102,154,15,49,96,87,144,132,21,24,31,100,297,76
d3723,295,0,295,75,215,2,14,8,17,182,169,76,73,42,207,255,21
d3724,195,195,0,36,91,26,186,117,122,98,98,27,20,6,55,347,74
d3725,277,277,0,113,123,21,91,95,97,133,145,25,18,37,81,331,64
d3726,277,277,0,92,164,12,38,72,66,144,166,27,19,34,112,296,52
d3727,308,0,308,125,177,4,8,7,11,98,115,134,134,42,176,253,28
d3728,280,0,280,68,198,7,32,17,11,184,167,64,74,52,278,178,9
d3729,269,0,269,63,188,7,48,18,10,154,178,83,65,48,280,168,12
d3730,271,271,0,87,164,7,59,72,71,142,166,26,18,27,125,286,57
d3731,310,0,310,131,174,3,8,6,9,126,97,127,131,27,191,247,31
d3732,308,0,308,116,182,5,23,5,9,160,129,105,110,48,307,163,0
d3733,290,0,290,85,201,2,8,17,14,176,178,66,50,36,188,254,23
d3734,287,287,0,115,162,6,18,27,32,148,166,66,36,70,179,204,22
d3735,198,198,0,38,95,22,189,119,116,111,91,20,26,8,52,353,70
d3736,281,281,0,92,172,10,30,56,55,162,177,22,24,30,115,307,44
d3737,269,269,0,99,140,17,61,85,93,138,135,21,19,24,81,311,75
d3738,290,290,0,117,152,6,70,63,72,163,158,28,25,38,122,295,54
d3739,271,0,271,61,197,2,50,15,8,161,175,67,85,55,278,164,14
d3740,270,0,270,68,187,4,48,8,11,163,165,78,77,55,274,159,14
d3741,275,0,275,71,190,5,42,6,11,159,169,90,73,49,296,158,5
d3742,278,0,278,62,209,4,14,8,12,159,182,73,72,63,284,148,11
d3743,297,297,0,101,178,7,50,68,63,161,182,24,30,39,138,303,48
d3744,306,306,0,135,163,2,27,35,26,146,172,68,47,76,192,201,25
d3745,282,0,282,78,197,4,13,8,16,177,176,57,63,23,182,268,24
d3746,281,281,0,113,137,13,83,82,100,133,148,25,21,21,78,327,83
d3747,292,0,292,97,186,1,35,12,8,134,126,121,106,69,276,161,1
d3748,303,303,0,137,155,5,30,28,32,154,173,47,58,80,192,207,13
d3749,257,257,0,86,150,6,68,68,55,154,141,28,26,38,118,277,39
d3750,277,0,277,76,196,0,23,10,12,186,170,51,62,35,186,241,29
d3751,286,0,286,74,202,5,20,15,9,165,168,67,89,70,258,174,11
d3752,270,270,0,101,125,21,101,95,82,168,130,23,17,23,97,312,83
d3753,319,319,0,154,160,2,15,28,35,169,167,47,49,56,210,211,18
d3754,277,0,277,74,197,5,4,10,12,184,139,65,77,35,196,238,18
d3755,213,213,0,41,98,31,184,112,128,104,108,28,34,12,58,351,93
d3756,269,0,269,74,184,4,31,7,9,157,150,76,86,64,254,160,7
d3757,252,252,0,82,132,12,114,81,83,140,153,17,22,22,91,308,75
d3758,318,0,318,86,229,1,11,14,20,193,189,70,72,40,208,276,34
d3759,263,263,0,94,135,18,69,82,84,145,138,22,16,29,83,294,81
d3760,282,0,282,61,212,5,21,9,16,169,179,72,76,49,305,152,15
d3761,324,324,0,157,164,2,4,38,27,176,155,55,44,69,184,223,19
d3762,292,292,0,125,150,6,49,71,72,140,159,28,22,27,125,284,56
d3763,291,0,291,88,198,2,15,10,9,171,179,68,68,29,204,252,20
d3764,288,288,0,100,164,10,64,73,73,182,132,32,30,39,128,305,50
d3765,283,283,0,113,147,11,55,61,68,137,165,34,30,34,111,296,54
d3766,285,0,285,75,207,2,5,12,16,150,190,64,68,33,212,234,21
d3767,300,0,300,123,174,2,5,9,6,98,105,133,131,38,170,242,32
d3768,307,0,307,83,215,5,20,15,9,200,183,76,65,44,237,238,29
d3769,256,256,0,85,154,8,38,56,58,140,154,24,23,26,103,289,37
d3770,325,325,0,146,171,5,14,26,34,163,189,54,51,70,214,218,15
d3771,289,0,289,81,205,1,11,8,16,193,167,62,59,30,205,238,32
d3772,284,0,284,105,164,6,40,11,11,147,119,98,105,63,262,164,2
d3773,257,257,0,77,158,7,64,60,58,158,155,24,23,35,126,272,45
d3774,310,310,0,136,167,2,27,34,29,174,165,52,49,62,204,221,16
d3775,288,0,288,71,204,6,31,12,12,172,164,80,88,55,279,186,8
d3776,274,0,274,58,205,1,48,12,9,160,162,86,90,54,294,152,19
d3777,290,290,0,118,165,4,13,31,35,170,137,48,52,66,171,211,25
d3778,272,272,0,123,122,13,59,81,77,138,132,17,20,28,79,295,63
